"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"103","DE","00-04",2024-11-14,2024-12-01,3,186254,167233.900844574,179402.061217213,191328.422154171,205183.72717789,220537.646062358,235840.289980932,251491.207765103
"104","DE","00-04",2024-11-14,2024-12-08,4,195270,165244.981784339,179688.345567959,193270.294357932,208013.761814071,224714.974656754,240603.574983152,258928.433916912
"105","DE","05-14",2024-11-14,2024-11-17,1,181000,138244.704770758,149344.985258817,159978.06583467,172928.861705412,186901.923881155,199981.037503565,216367.353388752
"106","DE","05-14",2024-11-14,2024-11-24,2,176497,137984.546395359,152312.340287957,167309.167803279,184407.415730871,203257.639724177,221425.993634433,245173.473179466
"107","DE","05-14",2024-11-14,2024-12-01,3,175672,131511.875165154,147885.642963022,163097.717942035,183210.48887119,204519.143975011,226339.294660549,253772.202548433
"108","DE","05-14",2024-11-14,2024-12-08,4,179649,127734.842600512,143664.039617313,160003.308477185,180507.344482547,202499.381645969,225892.214248644,256237.307970584
"109","DE","15-34",2024-11-14,2024-11-17,1,398352,320417.621098169,349016.694995793,374138.096241094,405212.335406135,439492.691626186,472890.835919833,511880.631635762
"110","DE","15-34",2024-11-14,2024-11-24,2,419158,307707.330463757,336886.129332829,369143.465623771,408688.44415795,449177.567673646,492534.253078018,545680.637395603
"111","DE","15-34",2024-11-14,2024-12-01,3,390597,293844.929594603,328160.219205894,363421.032569026,405511.112642329,454036.403547324,503245.923151433,555396.526222839
"112","DE","15-34",2024-11-14,2024-12-08,4,401567,294544.792201914,335990.355252091,376292.022517432,420973.48312641,474875.653902469,528837.538709661,590164.806086322
"113","DE","35-59",2024-11-14,2024-11-17,1,466565,377527.452458811,411032.463354166,442034.144702551,482228.934171881,524203.354436885,563860.923903054,612938.012768716
"114","DE","35-59",2024-11-14,2024-11-24,2,497822,347688.629132277,388655.066608724,431121.743366967,481234.672017653,536389.90569898,589464.175232949,659701.185144299
"115","DE","35-59",2024-11-14,2024-12-01,3,469719,330124.73122074,375186.433549652,420645.492522068,481967.58336323,545511.68865778,610785.480354539,697125.666431187
"116","DE","35-59",2024-11-14,2024-12-08,4,465705,331494.785116432,382431.64293171,434454.41340609,498235.007091301,571638.444616613,649414.507155957,754902.627324198
"117","DE","60+",2024-11-14,2024-11-17,1,154380,119258.031910163,129462.057506865,139180.776731109,151223.165847975,164534.653820197,177279.188834922,192666.27655731
"118","DE","60+",2024-11-14,2024-11-24,2,154140,105913.761323834,117318.222309713,129440.240979189,144336.090827713,160738.207208104,177298.988762535,197346.468337232
"119","DE","60+",2024-11-14,2024-12-01,3,141857,98275.3223091525,110912.963849519,124669.926351196,141039.52033028,160423.942798917,180216.301357193,202604.233818058
"120","DE","60+",2024-11-14,2024-12-08,4,151249,99371.0328620591,115526.458777304,131390.265080011,150467.984581684,172197.699173733,194757.452639573,222537.023052199
"121","DE","00+",2024-11-21,2024-11-24,1,1410858,1143440.98929885,1228782.75736893,1308137.47911883,1402033.65398652,1505045.96824536,1601746.56979949,1721290.33380158
"122","DE","00+",2024-11-21,2024-12-01,2,1342684,1081100.36398756,1180632.38329052,1280621.08984415,1405899.57102378,1531303.90516124,1663082.8048863,1818651.87186833
"123","DE","00+",2024-11-21,2024-12-08,3,1372614,1063040.74667063,1185478.52479316,1304999.83005703,1446415.34410186,1603287.2670839,1761833.82620103,1950014.71919263
"124","DE","00+",2024-11-21,2024-12-15,4,1448270,1089125.31886078,1213227.13416427,1342488.0959556,1502688.79888439,1685854.04337756,1869921.90410009,2074161.98792959
"125","DE","00-04",2024-11-21,2024-11-24,1,184791,181542.734083334,191451.485713665,200073.625453215,209914.748501902,220337.337775634,230707.160948164,242486.704515963
"126","DE","00-04",2024-11-21,2024-12-01,2,186254,176363.691946675,188798.683279175,199939.047816267,212762.150280762,226289.491017819,239421.142144555,255304.67379323
"127","DE","00-04",2024-11-21,2024-12-08,3,195270,173230.004886083,186052.416405129,198828.499042362,213132.290846891,229160.937877669,244081.481536155,261938.783417805
"128","DE","00-04",2024-11-21,2024-12-15,4,215003,185564.783471572,199643.222604406,214239.971622472,231465.114697462,250242.624750453,267486.244460646,288610.683810602
"129","DE","05-14",2024-11-21,2024-11-24,1,176497,151380.730230946,164159.137780821,175837.369930766,189753.698803974,205698.482347018,220881.496130557,238903.726036135
"130","DE","05-14",2024-11-21,2024-12-01,2,175672,140835.479374655,155341.180691876,169957.147534623,188478.7592325,207489.111895565,227102.767571489,251419.698731963
"131","DE","05-14",2024-11-21,2024-12-08,3,179649,131372.039195018,147691.405021235,164264.697012756,183784.272385865,205531.645183569,227779.671259807,255941.590650451
"132","DE","05-14",2024-11-21,2024-12-15,4,191280,140527.114675011,157660.601964159,175747.353444586,198113.10549849,224278.092514607,250573.212915098,281465.718898792
"133","DE","15-34",2024-11-21,2024-11-24,1,419158,318621.082068314,347261.02415605,372451.545992142,402240.34749596,433892.714012172,467622.618011159,506363.284178001
"134","DE","15-34",2024-11-21,2024-12-01,2,390597,299221.827954066,332447.897509457,363459.80637456,401324.240796025,441960.826483933,483794.619827909,536700.879398828
"135","DE","15-34",2024-11-21,2024-12-08,3,401567,300781.356507336,336261.753104947,373255.430582848,415749.430774781,465491.794528138,514272.366911397,576385.739501843
"136","DE","15-34",2024-11-21,2024-12-15,4,422563,290343.819273022,325481.496924311,361793.854339339,408357.409995029,460620.596310898,510989.315542992,573927.666632548
"137","DE","35-59",2024-11-21,2024-11-24,1,497822,362719.778981569,395310.308004769,426624.375007582,464290.596500612,505854.662723553,545400.051461952,595909.559457269
"138","DE","35-59",2024-11-21,2024-12-01,2,469719,335526.348273066,375040.409186771,414999.313268924,465451.586696293,517427.92739871,572585.826014133,637169.437216596
"139","DE","35-59",2024-11-21,2024-12-08,3,465705,330237.223852763,378816.823874637,426992.364956076,485106.262595756,551579.013136341,620066.68854599,701665.601935461
"140","DE","35-59",2024-11-21,2024-12-15,4,482911,330683.093936975,380756.98118749,431984.57241977,497094.617837877,573573.72279781,654623.513866347,744794.604298651
"141","DE","60+",2024-11-21,2024-11-24,1,154140,115375.700674534,125874.565003389,135264.914896733,146533.278397638,158853.840324827,171049.224251418,186223.711151314
"142","DE","60+",2024-11-21,2024-12-01,2,141857,104066.556090283,116647.579503707,128699.937180642,143406.75426321,159437.478669356,176323.34053403,196111.161121458
"143","DE","60+",2024-11-21,2024-12-08,3,151249,104478.178853208,118425.585315464,133464.292316576,151261.017684703,171827.674230271,193026.630414881,218352.355471404
"144","DE","60+",2024-11-21,2024-12-15,4,158956,111080.430713885,126961.289473011,144410.419488358,165599.149201452,190873.60442316,215574.537981275,246424.251349844
"145","DE","00+",2024-11-28,2024-12-01,1,1342684,1152275.75997308,1241036.81497991,1315782.98072772,1411584.52336897,1515454.26111994,1609683.89939763,1728484.6420253
"146","DE","00+",2024-11-28,2024-12-08,2,1372614,1111968.17617116,1226311.73867798,1328611.57087678,1457907.20908036,1594527.93234057,1726177.91193929,1883634.34450145
"147","DE","00+",2024-11-28,2024-12-15,3,1448270,1103545.63620247,1231843.69529863,1363582.79069009,1518592.41321323,1684364.48174301,1852492.16582941,2044450.26982407
"148","DE","00+",2024-11-28,2024-12-22,4,1393399,971699.910711795,1081239.52315352,1197142.77171908,1343677.20384248,1505448.0626857,1674846.82519218,1863218.08300628
