location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE-BB-BE,00+,2024-07-04,2024-07-21,3,quantile,0.975,3269200
DE-BB-BE,00+,2024-07-04,2024-07-21,3,mean,NA,1928224.39990908
DE-BB-BE,00+,2024-07-04,2024-07-28,4,quantile,0.025,946000
DE-BB-BE,00+,2024-07-04,2024-07-28,4,quantile,0.1,1267500
DE-BB-BE,00+,2024-07-04,2024-07-28,4,quantile,0.25,1613900
DE-BB-BE,00+,2024-07-04,2024-07-28,4,quantile,0.5,2069100
DE-BB-BE,00+,2024-07-04,2024-07-28,4,quantile,0.75,2603300
DE-BB-BE,00+,2024-07-04,2024-07-28,4,quantile,0.9,3155500
DE-BB-BE,00+,2024-07-04,2024-07-28,4,quantile,0.975,3856400
DE-BB-BE,00+,2024-07-04,2024-07-28,4,mean,NA,2155716.45150397
DE-BW,00+,2024-07-04,2024-07-07,1,quantile,0.025,522200
DE-BW,00+,2024-07-04,2024-07-07,1,quantile,0.1,594500
DE-BW,00+,2024-07-04,2024-07-07,1,quantile,0.25,664700
DE-BW,00+,2024-07-04,2024-07-07,1,quantile,0.5,749300
DE-BW,00+,2024-07-04,2024-07-07,1,quantile,0.75,841000
DE-BW,00+,2024-07-04,2024-07-07,1,quantile,0.9,929900
DE-BW,00+,2024-07-04,2024-07-07,1,quantile,0.975,1036500
DE-BW,00+,2024-07-04,2024-07-07,1,mean,NA,757198.49379578
DE-BW,00+,2024-07-04,2024-07-14,2,quantile,0.025,496900
DE-BW,00+,2024-07-04,2024-07-14,2,quantile,0.1,581100
DE-BW,00+,2024-07-04,2024-07-14,2,quantile,0.25,664500
DE-BW,00+,2024-07-04,2024-07-14,2,quantile,0.5,766300
DE-BW,00+,2024-07-04,2024-07-14,2,quantile,0.75,878400
DE-BW,00+,2024-07-04,2024-07-14,2,quantile,0.9,988300
DE-BW,00+,2024-07-04,2024-07-14,2,quantile,0.975,1121800
DE-BW,00+,2024-07-04,2024-07-14,2,mean,NA,777581.191683316
DE-BW,00+,2024-07-04,2024-07-21,3,quantile,0.025,479400
DE-BW,00+,2024-07-04,2024-07-21,3,quantile,0.1,574800
