"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"148","DE","00+",2024-11-28,2024-12-22,4,1393399,825044.312964808,1025806.75708797,1246538.54417878,1547914.86377371,1922155.10437353,2335761.98337139,2904135.43592753
"149","DE","00-04",2024-11-28,2024-12-01,1,186254,153274.537931642,174572.6683771,196127.98216207,223212.786190577,254037.936707004,285405.20335826,325063.435788539
"150","DE","00-04",2024-11-28,2024-12-08,2,195270,151791.638425145,175763.731709744,200407.108146186,231860.262381627,268249.872816201,305860.490948467,354164.312536805
"151","DE","00-04",2024-11-28,2024-12-15,3,215003,141246.307414192,166007.794264053,191823.509124629,225241.070818573,264480.303874201,305609.385441265,359184.894191433
"152","DE","00-04",2024-11-28,2024-12-22,4,215043,135755.954767568,161850.830811222,189426.349875068,225608.228171941,268701.121319457,314481.379945771,374930.681354114
"153","DE","05-14",2024-11-28,2024-12-01,1,175672,109545.428051903,133766.620432153,159947.381938671,195087.307125443,237947.360814259,284518.344550393,347427.164038506
"154","DE","05-14",2024-11-28,2024-12-08,2,179649,103973.037047238,130315.935666745,159499.491155172,199649.858082295,249907.166120686,305872.536833975,383369.255763597
"155","DE","05-14",2024-11-28,2024-12-15,3,191280,95089.1691319244,119813.822131328,147341.799954722,185405.005387449,233301.181560719,286903.592684335,361502.959133325
"156","DE","05-14",2024-11-28,2024-12-22,4,194282,89997.5402804329,114057.079420543,140991.342069965,178438.727986207,225832.162300685,279161.800452002,353791.665262416
"157","DE","15-34",2024-11-28,2024-12-01,1,390597,259547.291043671,307163.74389811,357132.72163885,422240.719271553,499218.397554875,580430.563673876,686916.146549029
"158","DE","15-34",2024-11-28,2024-12-08,2,401567,255579.840163408,308522.696969506,365130.954347437,440287.572406015,530914.029903701,628327.018787672,758483.714095915
"159","DE","15-34",2024-11-28,2024-12-15,3,422563,240781.394741421,294026.535908891,351580.63718748,428831.690383771,523056.730736111,625442.25169658,763749.2875016
"160","DE","15-34",2024-11-28,2024-12-22,4,387003,230176.148898301,286184.839071024,347764.310315517,431841.527112791,536245.666986105,651631.669743434,810192.999716502
"161","DE","35-59",2024-11-28,2024-12-01,1,469719,340806.004931668,400371.62561439,462446.890144892,542766.983057979,637037.472142064,735806.383496304,864409.645472436
"162","DE","35-59",2024-11-28,2024-12-08,2,465705,335529.110162,403473.022610023,475856.603667428,571606.737962966,686623.365876444,809804.484005037,973788.12445486
"163","DE","35-59",2024-11-28,2024-12-15,3,482911,315695.58324799,387580.167540981,465676.597011708,571034.444282608,700229.169019092,841323.586358863,1032894.83242786
"164","DE","35-59",2024-11-28,2024-12-22,4,445344,295760.559422226,373626.802175344,460533.229799106,580994.28812782,732964.183679864,903453.287804383,1141309.59008386
"165","DE","60+",2024-11-28,2024-12-01,1,141857,111934.561156412,129192.61473468,146879.67121053,169385.061203448,195338.801635601,222081.571905782,256322.074813015
"166","DE","60+",2024-11-28,2024-12-08,2,151249,114813.549573289,133265.369245185,152276.975371004,176597.341581975,204801.947095668,234018.944534965,271628.402481479
"167","DE","60+",2024-11-28,2024-12-15,3,158956,107994.21992424,128123.456242675,149296.625336256,176949.332333545,209723.87113752,244381.997891019,289932.796729795
"168","DE","60+",2024-11-28,2024-12-22,4,170999,102811.039740395,125124.668854232,149167.615306782,181336.196656656,220442.058755673,262800.425519681,319837.405602868
"169","DE","00+",2024-12-05,2024-12-08,1,1372614,971271.166382137,1116921.99112582,1265677.46886828,1454301.73224897,1671036.72179097,1893591.08803158,2177552.05922608
"170","DE","00+",2024-12-05,2024-12-15,2,1448270,1003068.54997932,1189697.56518049,1385953.28715584,1642200.05178341,1945823.88531411,2266812.24624369,2688570.99560447
"171","DE","00+",2024-12-05,2024-12-22,3,1393399,940321.789809368,1138058.36461094,1350003.81258595,1632088.71072925,1973115.58297563,2340577.28717672,2832768.08913454
"172","DE","00+",2024-12-05,2024-12-29,4,441464,896645.460458484,1114830.9946472,1354718.90341011,1682250.04883842,2088968.58211195,2538470.17207523,3156169.692054
"173","DE","00-04",2024-12-05,2024-12-08,1,195270,144079.238606201,164099.644211245,184361.804123554,209821.727179827,238797.604558163,268283.075251842,305562.117225342
