location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE-BW,00+,2024-10-17,2024-10-20,1,quantile,0.1,1270800
DE-BW,00+,2024-10-17,2024-10-20,1,quantile,0.25,1428700
DE-BW,00+,2024-10-17,2024-10-20,1,quantile,0.5,1619500
DE-BW,00+,2024-10-17,2024-10-20,1,quantile,0.75,1826900
DE-BW,00+,2024-10-17,2024-10-20,1,quantile,0.9,2028400
DE-BW,00+,2024-10-17,2024-10-20,1,quantile,0.975,2270700
DE-BW,00+,2024-10-17,2024-10-27,2,quantile,0.025,1119700
DE-BW,00+,2024-10-17,2024-10-27,2,quantile,0.1,1323700
DE-BW,00+,2024-10-17,2024-10-27,2,quantile,0.25,1527000
DE-BW,00+,2024-10-17,2024-10-27,2,quantile,0.5,1776800
DE-BW,00+,2024-10-17,2024-10-27,2,quantile,0.75,2052900
DE-BW,00+,2024-10-17,2024-10-27,2,quantile,0.9,2325000
DE-BW,00+,2024-10-17,2024-10-27,2,quantile,0.975,2656300
DE-BW,00+,2024-10-17,2024-11-03,3,quantile,0.025,1136300
DE-BW,00+,2024-10-17,2024-11-03,3,quantile,0.1,1382200
DE-BW,00+,2024-10-17,2024-11-03,3,quantile,0.25,1631600
DE-BW,00+,2024-10-17,2024-11-03,3,quantile,0.5,1943000
DE-BW,00+,2024-10-17,2024-11-03,3,quantile,0.75,2292300
DE-BW,00+,2024-10-17,2024-11-03,3,quantile,0.9,2640700
DE-BW,00+,2024-10-17,2024-11-03,3,quantile,0.975,3069600
DE-BW,00+,2024-10-17,2024-11-10,4,quantile,0.025,1154800
DE-BW,00+,2024-10-17,2024-11-10,4,quantile,0.1,1442900
DE-BW,00+,2024-10-17,2024-11-10,4,quantile,0.25,1740000
DE-BW,00+,2024-10-17,2024-11-10,4,quantile,0.5,2116500
DE-BW,00+,2024-10-17,2024-11-10,4,quantile,0.75,2544500
DE-BW,00+,2024-10-17,2024-11-10,4,quantile,0.9,2976000
DE-BW,00+,2024-10-17,2024-11-10,4,quantile,0.975,3512400
DE-BY,00+,2024-10-17,2024-10-20,1,quantile,0.025,1192900
DE-BY,00+,2024-10-17,2024-10-20,1,quantile,0.1,1367400
DE-BY,00+,2024-10-17,2024-10-20,1,quantile,0.25,1537800
DE-BY,00+,2024-10-17,2024-10-20,1,quantile,0.5,1743500
DE-BY,00+,2024-10-17,2024-10-20,1,quantile,0.75,1967100
DE-BY,00+,2024-10-17,2024-10-20,1,quantile,0.9,2184300
DE-BY,00+,2024-10-17,2024-10-20,1,quantile,0.975,2445400
DE-BY,00+,2024-10-17,2024-10-27,2,quantile,0.025,1190700
DE-BY,00+,2024-10-17,2024-10-27,2,quantile,0.1,1408100
DE-BY,00+,2024-10-17,2024-10-27,2,quantile,0.25,1624500
DE-BY,00+,2024-10-17,2024-10-27,2,quantile,0.5,1890400
DE-BY,00+,2024-10-17,2024-10-27,2,quantile,0.75,2184400
DE-BY,00+,2024-10-17,2024-10-27,2,quantile,0.9,2473900
DE-BY,00+,2024-10-17,2024-10-27,2,quantile,0.975,2826400
DE-BY,00+,2024-10-17,2024-11-03,3,quantile,0.025,1193700
DE-BY,00+,2024-10-17,2024-11-03,3,quantile,0.1,1452200
DE-BY,00+,2024-10-17,2024-11-03,3,quantile,0.25,1714200
DE-BY,00+,2024-10-17,2024-11-03,3,quantile,0.5,2041300
DE-BY,00+,2024-10-17,2024-11-03,3,quantile,0.75,2408200
DE-BY,00+,2024-10-17,2024-11-03,3,quantile,0.9,2773900
DE-BY,00+,2024-10-17,2024-11-03,3,quantile,0.975,3224000
DE-BY,00+,2024-10-17,2024-11-10,4,quantile,0.025,1197700
DE-BY,00+,2024-10-17,2024-11-10,4,quantile,0.1,1496300
DE-BY,00+,2024-10-17,2024-11-10,4,quantile,0.25,1804200
DE-BY,00+,2024-10-17,2024-11-10,4,quantile,0.5,2194300
DE-BY,00+,2024-10-17,2024-11-10,4,quantile,0.75,2637500
DE-BY,00+,2024-10-17,2024-11-10,4,quantile,0.9,3084200
DE-BY,00+,2024-10-17,2024-11-10,4,quantile,0.975,3639200
DE-HE,00+,2024-10-17,2024-10-20,1,quantile,0.025,986900
DE-HE,00+,2024-10-17,2024-10-20,1,quantile,0.1,1193700
DE-HE,00+,2024-10-17,2024-10-20,1,quantile,0.25,1402600
DE-HE,00+,2024-10-17,2024-10-20,1,quantile,0.5,1662500
DE-HE,00+,2024-10-17,2024-10-20,1,quantile,0.75,1952900
DE-HE,00+,2024-10-17,2024-10-20,1,quantile,0.9,2241600
DE-HE,00+,2024-10-17,2024-10-20,1,quantile,0.975,2595900
DE-HE,00+,2024-10-17,2024-10-27,2,quantile,0.025,944700
DE-HE,00+,2024-10-17,2024-10-27,2,quantile,0.1,1197800
DE-HE,00+,2024-10-17,2024-10-27,2,quantile,0.25,1461100
DE-HE,00+,2024-10-17,2024-10-27,2,quantile,0.5,1797200
