location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE,00+,2024-12-26,2025-01-05,2,quantile,0.9,615200
DE,00+,2024-12-26,2025-01-05,2,quantile,0.975,727700
DE,00+,2024-12-26,2025-01-05,2,mean,NA,462990.396945273
DE,00+,2024-12-26,2025-01-12,3,quantile,0.025,261600
DE,00+,2024-12-26,2025-01-12,3,quantile,0.1,352900
DE,00+,2024-12-26,2025-01-12,3,quantile,0.25,460700
DE,00+,2024-12-26,2025-01-12,3,quantile,0.5,603600
DE,00+,2024-12-26,2025-01-12,3,quantile,0.75,746800
DE,00+,2024-12-26,2025-01-12,3,quantile,0.9,874300
DE,00+,2024-12-26,2025-01-12,3,quantile,0.975,1021400
DE,00+,2024-12-26,2025-01-12,3,mean,NA,610702.285722859
DE,00+,2024-12-26,2025-01-19,4,quantile,0.025,237500
DE,00+,2024-12-26,2025-01-19,4,quantile,0.1,335400
DE,00+,2024-12-26,2025-01-19,4,quantile,0.25,463900
DE,00+,2024-12-26,2025-01-19,4,quantile,0.5,708000
DE,00+,2024-12-26,2025-01-19,4,quantile,0.75,956200
DE,00+,2024-12-26,2025-01-19,4,quantile,0.9,1145300
DE,00+,2024-12-26,2025-01-19,4,quantile,0.975,1354100
DE,00+,2024-12-26,2025-01-19,4,mean,NA,726106.161397497
DE,00+,2025-01-02,2025-01-05,1,quantile,0.025,100000
DE,00+,2025-01-02,2025-01-05,1,quantile,0.1,125600
DE,00+,2025-01-02,2025-01-05,1,quantile,0.25,156600
DE,00+,2025-01-02,2025-01-05,1,quantile,0.5,210600
DE,00+,2025-01-02,2025-01-05,1,quantile,0.75,277800
DE,00+,2025-01-02,2025-01-05,1,quantile,0.9,331900
DE,00+,2025-01-02,2025-01-05,1,quantile,0.975,392400
DE,00+,2025-01-02,2025-01-05,1,mean,NA,221414.152874599
DE,00+,2025-01-02,2025-01-12,2,quantile,0.025,89400
DE,00+,2025-01-02,2025-01-12,2,quantile,0.1,117800
DE,00+,2025-01-02,2025-01-12,2,quantile,0.25,154000
DE,00+,2025-01-02,2025-01-12,2,quantile,0.5,524800
DE,00+,2025-01-02,2025-01-12,2,quantile,0.75,960200
DE,00+,2025-01-02,2025-01-12,2,quantile,0.9,1154700
DE,00+,2025-01-02,2025-01-12,2,quantile,0.975,1367900
DE,00+,2025-01-02,2025-01-12,2,mean,NA,570460.620231724
DE,00+,2025-01-02,2025-01-19,3,quantile,0.025,77700
DE,00+,2025-01-02,2025-01-19,3,quantile,0.1,107400
DE,00+,2025-01-02,2025-01-19,3,quantile,0.25,146500
DE,00+,2025-01-02,2025-01-19,3,quantile,0.5,427600
DE,00+,2025-01-02,2025-01-19,3,quantile,0.75,902600
DE,00+,2025-01-02,2025-01-19,3,quantile,0.9,1126100
DE,00+,2025-01-02,2025-01-19,3,quantile,0.975,1376200
DE,00+,2025-01-02,2025-01-19,3,mean,NA,541121.624566894
DE,00+,2025-01-02,2025-01-26,4,quantile,0.025,66600
DE,00+,2025-01-02,2025-01-26,4,quantile,0.1,96700
DE,00+,2025-01-02,2025-01-26,4,quantile,0.25,137700
DE,00+,2025-01-02,2025-01-26,4,quantile,0.5,341000
DE,00+,2025-01-02,2025-01-26,4,quantile,0.75,805300
DE,00+,2025-01-02,2025-01-26,4,quantile,0.9,1046200
DE,00+,2025-01-02,2025-01-26,4,quantile,0.975,1322300
DE,00+,2025-01-02,2025-01-26,4,mean,NA,491160.287479624
DE,00+,2025-01-09,2025-01-12,1,quantile,0.025,861100
DE,00+,2025-01-09,2025-01-12,1,quantile,0.1,972900
DE,00+,2025-01-09,2025-01-12,1,quantile,0.25,1081000
DE,00+,2025-01-09,2025-01-12,1,quantile,0.5,1210400
DE,00+,2025-01-09,2025-01-12,1,quantile,0.75,1349900
DE,00+,2025-01-09,2025-01-12,1,quantile,0.9,1484300
DE,00+,2025-01-09,2025-01-12,1,quantile,0.975,1644800
DE,00+,2025-01-09,2025-01-12,1,mean,NA,1221546.56005219
DE,00+,2025-01-09,2025-01-19,2,quantile,0.025,971100
DE,00+,2025-01-09,2025-01-19,2,quantile,0.1,1113000
DE,00+,2025-01-09,2025-01-19,2,quantile,0.25,1251400
DE,00+,2025-01-09,2025-01-19,2,quantile,0.5,1418400
DE,00+,2025-01-09,2025-01-19,2,quantile,0.75,1599800
DE,00+,2025-01-09,2025-01-19,2,quantile,0.9,1775600
DE,00+,2025-01-09,2025-01-19,2,quantile,0.975,1986700
DE,00+,2025-01-09,2025-01-19,2,mean,NA,1434211.67136419
DE,00+,2025-01-09,2025-01-26,3,quantile,0.025,1075300
DE,00+,2025-01-09,2025-01-26,3,quantile,0.1,1244100
DE,00+,2025-01-09,2025-01-26,3,quantile,0.25,1409800
DE,00+,2025-01-09,2025-01-26,3,quantile,0.5,1610700
DE,00+,2025-01-09,2025-01-26,3,quantile,0.75,1829900
DE,00+,2025-01-09,2025-01-26,3,quantile,0.9,2043400
DE,00+,2025-01-09,2025-01-26,3,quantile,0.975,2300600
DE,00+,2025-01-09,2025-01-26,3,mean,NA,1630838.43920863
